country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,populist,farright,eurosceptic,vote_perc
Greece,GR,2,ELZZ,Abroad votes,EP,2019,OTHER,NA,NA,NA,473,14892,11792,11282,0,0,0,0.04011194029850746
Greece,GR,2,ELZZ,Abroad votes,EP,2019,POTAMI,THE RIVER,TO POTAMI,3118,559,14892,11792,11282,0,0,0,0.04740502035278154
Greece,GR,2,ELZZ,Abroad votes,EP,2019,SYRIZA,COALITION OF THE RADICAL LEFT,SYNASPISMOS RIZOSPASTIKIS ARISTERAS,301,1724,14892,11792,11282,1,0,1,0.14620081411126187
Hungary,HU,2,HU11,Budapest,EP,2004,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,267598,1383060,684780,681028,1,0,0,0.3907795204299191
Hungary,HU,2,HU11,Budapest,EP,2004,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,37822,1383060,684780,681028,0,0,0,0.05523233739303133
Hungary,HU,2,HU11,Budapest,EP,2004,MIEP,HUNGARIAN JUSTICE AND LIFE PARTY,MAGYAR IGAZSAG ES ELET PARTJA,1597,21313,1383060,684780,681028,1,1,1,0.03112386459884926
Hungary,HU,2,HU11,Budapest,EP,2004,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,246476,1383060,684780,681028,0,0,0,0.3599345775285493
Hungary,HU,2,HU11,Budapest,EP,2004,MUNKASPART,HUNGARIAN COMMUNIST WORKERS' PARTY,MAGYAR KOMMUNISTA MUNKASPART,859,11673,1383060,684780,681028,0,0,1,0.01704635065276439
Hungary,HU,2,HU11,Budapest,EP,2004,OTHER,NA,NA,NA,8664,1383060,684780,681028,0,0,0,0.01265223867519495
Hungary,HU,2,HU11,Budapest,EP,2004,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,87482,1383060,684780,681028,0,0,0,0.12775197873769678
Hungary,HU,2,HU11,Budapest,EP,2009,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,290118,1352562,607128,602872,1,0,0,0.4778531051112781
Hungary,HU,2,HU11,Budapest,EP,2009,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,75914,1352562,607128,602872,1,1,1,0.12503788327996732
Hungary,HU,2,HU11,Budapest,EP,2009,LMP-HP,NA,NA,NA,29447,1352562,607128,602872,0,0,0,0.04850212805207468
Hungary,HU,2,HU11,Budapest,EP,2009,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,39413,1352562,607128,602872,0,0,0,0.06491711797182802
Hungary,HU,2,HU11,Budapest,EP,2009,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,134416,1352562,607128,602872,0,0,0,0.2213964765255432
Hungary,HU,2,HU11,Budapest,EP,2009,OTHER,NA,NA,NA,6657,1352562,607128,602872,0,0,0,0.01096473890184606
Hungary,HU,2,HU11,Budapest,EP,2009,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,26907,1352562,607128,602872,0,0,0,0.04431849626437918
Hungary,HU,2,HU11,Budapest,EP,2014,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,68519,1352267,525130,523156,0,0,0,0.13048007160131778
Hungary,HU,2,HU11,Budapest,EP,2014,EGYUTT-PM,NA,NA,NA,68389,1352267,525130,523156,0,0,0,0.1302325138537124
Hungary,HU,2,HU11,Budapest,EP,2014,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,228856,1352267,525130,523156,1,1,1,0.4358082760459315
Hungary,HU,2,HU11,Budapest,EP,2014,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,51995,1352267,525130,523156,1,1,1,0.09901357759031096
Hungary,HU,2,HU11,Budapest,EP,2014,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,41485,1352267,525130,523156,0,0,0,0.07899948584160113
Hungary,HU,2,HU11,Budapest,EP,2014,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,60171,1352267,525130,523156,0,0,0,0.1145830556243216
Hungary,HU,2,HU11,Budapest,EP,2014,OTHER,NA,NA,NA,3741,1352267,525130,523156,0,0,0,0.00712395025993563
Hungary,HU,2,HU11,Budapest,EP,2019,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,135821,1313170,689525,686313,0,0,0,0.19697762952757333
Hungary,HU,2,HU11,Budapest,EP,2019,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,282583,1313170,689525,686313,1,1,1,0.4098227040353867
Hungary,HU,2,HU11,Budapest,EP,2019,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,21797,1313170,689525,686313,1,1,1,0.03161161669265074
Hungary,HU,2,HU11,Budapest,EP,2019,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,20473,1313170,689525,686313,0,0,0,0.02969145426199195
Hungary,HU,2,HU11,Budapest,EP,2019,MI HAZANK,NA,NA,NA,15921,1313170,689525,686313,0,0,0,0.02308980820129799
Hungary,HU,2,HU11,Budapest,EP,2019,MKKP,HUNGARIAN TWO-TAILED DOG PARTY,MAGYAR KETFARKU KUTYA PART,6129,26290,1313170,689525,686313,0,0,0,0.03812769660273377
Hungary,HU,2,HU11,Budapest,EP,2019,MOMENTUM,MOMENTUM MOVEMENT,MOMENTUM MOZGALOM,8249,119088,1313170,689525,686313,0,0,0,0.1727101990500707
Hungary,HU,2,HU11,Budapest,EP,2019,MSZP-PARBESZED,NA,NA,NA,62019,1313170,689525,686313,0,0,0,0.08994452702947682
Hungary,HU,2,HU11,Budapest,EP,2019,OTHER,NA,NA,NA,2321,1313170,689525,686313,0,0,0,0.00336608534860955
Hungary,HU,2,HU12,Pest,EP,2004,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,164128,877236,337000,334882,1,0,0,0.487026706231454
Hungary,HU,2,HU12,Pest,EP,2004,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,18717,877236,337000,334882,0,0,0,0.05554005934718101
Hungary,HU,2,HU12,Pest,EP,2004,MIEP,HUNGARIAN JUSTICE AND LIFE PARTY,MAGYAR IGAZSAG ES ELET PARTJA,1597,10443,877236,337000,334882,1,1,1,0.03098813056379822
Hungary,HU,2,HU12,Pest,EP,2004,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,105353,877236,337000,334882,0,0,0,0.312620178041543
Hungary,HU,2,HU12,Pest,EP,2004,MUNKASPART,HUNGARIAN COMMUNIST WORKERS' PARTY,MAGYAR KOMMUNISTA MUNKASPART,859,4680,877236,337000,334882,0,0,1,0.01388724035608308
Hungary,HU,2,HU12,Pest,EP,2004,OTHER,NA,NA,NA,3811,877236,337000,334882,0,0,0,0.01130860534124629
Hungary,HU,2,HU12,Pest,EP,2004,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,27750,877236,337000,334882,0,0,0,0.08234421364985163
Hungary,HU,2,HU12,Pest,EP,2009,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,201257,940655,357627,354892,1,0,0,0.5627567269809047
Hungary,HU,2,HU12,Pest,EP,2009,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,59024,940655,357627,354892,1,1,1,0.16504346707603174
Hungary,HU,2,HU12,Pest,EP,2009,LMP-HP,NA,NA,NA,10568,940655,357627,354892,0,0,0,0.02955034155698535
Hungary,HU,2,HU12,Pest,EP,2009,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,19255,940655,357627,354892,0,0,0,0.05384101312261099
Hungary,HU,2,HU12,Pest,EP,2009,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,53333,940655,357627,354892,0,0,0,0.14913023904794662
Hungary,HU,2,HU12,Pest,EP,2009,OTHER,NA,NA,NA,3638,940655,357627,354892,0,0,0,0.01017261000987061
Hungary,HU,2,HU12,Pest,EP,2009,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,7817,940655,357627,354892,0,0,0,0.02185796933676707
Hungary,HU,2,HU12,Pest,EP,2014,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,28639,979658,288828,287797,0,0,0,0.09915589901256112
Hungary,HU,2,HU12,Pest,EP,2014,EGYUTT-PM,NA,NA,NA,22682,979658,288828,287797,0,0,0,0.0785311673383467
Hungary,HU,2,HU12,Pest,EP,2014,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,151444,979658,288828,287797,1,1,1,0.5243397454540418
Hungary,HU,2,HU12,Pest,EP,2014,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,42131,979658,288828,287797,1,1,1,0.14586882158239506
Hungary,HU,2,HU12,Pest,EP,2014,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,15996,979658,288828,287797,0,0,0,0.05538244214549836
Hungary,HU,2,HU12,Pest,EP,2014,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,24200,979658,288828,287797,0,0,0,0.08378689046768319
Hungary,HU,2,HU12,Pest,EP,2014,OTHER,NA,NA,NA,2705,979658,288828,287797,0,0,0,0.00936543548409434
Hungary,HU,2,HU12,Pest,EP,2019,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,73977,1016355,449270,447088,0,0,0,0.16466044917310305
Hungary,HU,2,HU12,Pest,EP,2019,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,229711,1016355,449270,447088,1,1,1,0.5112983283994035
Hungary,HU,2,HU12,Pest,EP,2019,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,23667,1016355,449270,447088,1,1,1,0.05267879003717141
Hungary,HU,2,HU12,Pest,EP,2019,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,11336,1016355,449270,447088,0,0,0,0.02523204309212723
Hungary,HU,2,HU12,Pest,EP,2019,MI HAZANK,NA,NA,NA,14914,1016355,449270,447088,0,0,0,0.03319607363055624
Hungary,HU,2,HU12,Pest,EP,2019,MKKP,HUNGARIAN TWO-TAILED DOG PARTY,MAGYAR KETFARKU KUTYA PART,6129,14429,1016355,449270,447088,0,0,0,0.03211654461682285
Hungary,HU,2,HU12,Pest,EP,2019,MOMENTUM,MOMENTUM MOVEMENT,MOMENTUM MOZGALOM,8249,52291,1016355,449270,447088,0,0,0,0.11639103434460346
Hungary,HU,2,HU12,Pest,EP,2019,MSZP-PARBESZED,NA,NA,NA,25237,1016355,449270,447088,0,0,0,0.05617334787544238
Hungary,HU,2,HU12,Pest,EP,2019,OTHER,NA,NA,NA,1526,1016355,449270,447088,0,0,0,0.00339662118547866
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2004,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,165871,888814,340440,338206,1,0,0,0.48722535542239453
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2004,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,17252,888814,340440,338206,0,0,0,0.05067559628715779
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2004,MIEP,HUNGARIAN JUSTICE AND LIFE PARTY,MAGYAR IGAZSAG ES ELET PARTJA,1597,6405,888814,340440,338206,1,1,1,0.01881388790976383
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2004,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,116501,888814,340440,338206,0,0,0,0.3422071436963929
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2004,MUNKASPART,HUNGARIAN COMMUNIST WORKERS' PARTY,MAGYAR KOMMUNISTA MUNKASPART,859,5654,888814,340440,338206,0,0,1,0.01660791916343555
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2004,OTHER,NA,NA,NA,3033,888814,340440,338206,0,0,0,0.00890905886499823
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2004,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,23490,888814,340440,338206,0,0,0,0.06899894254494184
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,179886,895019,311095,308582,1,0,0,0.5782349443096161
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,41248,895019,311095,308582,1,1,1,0.13258972339639016
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,LMP-HP,NA,NA,NA,6841,895019,311095,308582,0,0,0,0.0219900673427731
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,16980,895019,311095,308582,0,0,0,0.05458139796525177
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,54995,895019,311095,308582,0,0,0,0.17677879747344058
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,MUNKASPART,HUNGARIAN COMMUNIST WORKERS' PARTY,MAGYAR KOMMUNISTA MUNKASPART,859,906,895019,311095,308582,0,0,1,0.00291229367235088
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,OTHER,NA,NA,NA,2466,895019,311095,308582,0,0,0,0.00792683906845176
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2009,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,5260,895019,311095,308582,0,0,0,0.01690801845095549
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2014,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,24298,892863,247944,246887,0,0,0,0.09799793501758462
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2014,EGYUTT-PM,NA,NA,NA,14731,892863,247944,246887,0,0,0,0.05941260929887394
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2014,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,133364,892863,247944,246887,1,1,1,0.5378795211822024
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2014,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,35520,892863,247944,246887,1,1,1,0.14325815506727327
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2014,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,10938,892863,247944,246887,0,0,0,0.04411480011615526
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2014,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,25689,892863,247944,246887,0,0,0,0.10360807279063014
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2014,OTHER,NA,NA,NA,2347,892863,247944,246887,0,0,0,0.00946584712677056
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,63162,874496,380031,378010,0,0,0,0.1662022308706395
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,200874,874496,380031,378010,1,1,1,0.5285726690717336
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,27541,874496,380031,378010,1,1,1,0.07247040373022201
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,7828,874496,380031,378010,0,0,0,0.02059831961076859
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,MI HAZANK,NA,NA,NA,13511,874496,380031,378010,0,0,0,0.03555236283355832
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,MKKP,HUNGARIAN TWO-TAILED DOG PARTY,MAGYAR KETFARKU KUTYA PART,6129,9543,874496,380031,378010,0,0,0,0.02511110935686825
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,MOMENTUM,MOMENTUM MOVEMENT,MOMENTUM MOZGALOM,8249,32797,874496,380031,378010,0,0,0,0.08630085440398283
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,MSZP-PARBESZED,NA,NA,NA,21192,874496,380031,378010,0,0,0,0.05576387189466123
Hungary,HU,2,HU21,Közép-Dunántúl,EP,2019,OTHER,NA,NA,NA,1562,874496,380031,378010,0,0,0,0.00411019101073333
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2004,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,185833,805534,337229,335159,1,0,0,0.5510587760839074
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2004,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,19793,805534,337229,335159,0,0,0,0.05869305427469168
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2004,MIEP,HUNGARIAN JUSTICE AND LIFE PARTY,MAGYAR IGAZSAG ES ELET PARTJA,1597,5923,805534,337229,335159,1,1,1,0.01756373265644413
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2004,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,96951,805534,337229,335159,0,0,0,0.287493068508343
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2004,MUNKASPART,HUNGARIAN COMMUNIST WORKERS' PARTY,MAGYAR KOMMUNISTA MUNKASPART,859,4185,805534,337229,335159,0,0,1,0.01240996474205955
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2004,OTHER,NA,NA,NA,2947,805534,337229,335159,0,0,0,0.00873886883986845
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2004,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,19527,805534,337229,335159,0,0,0,0.05790427276420474
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2009,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,195931,808120,303165,300634,1,0,0,0.6462850263058071
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2009,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,34260,808120,303165,300634,1,1,1,0.11300776804710308
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2009,LMP-HP,NA,NA,NA,5350,808120,303165,300634,0,0,0,0.01764715583922946
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2009,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,15727,808120,303165,300634,0,0,0,0.05187604109973117
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2009,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,42502,808120,303165,300634,0,0,0,0.14019428364092162
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2009,OTHER,NA,NA,NA,2447,808120,303165,300634,0,0,0,0.0080715122128214
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2009,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,4417,808120,303165,300634,0,0,0,0.01456962380221991
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2014,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,18476,803558,235230,234304,0,0,0,0.07854440334991285
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2014,EGYUTT-PM,NA,NA,NA,11858,803558,235230,234304,0,0,0,0.05041023678952514
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2014,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,138931,803558,235230,234304,1,1,1,0.5906176933214301
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2014,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,32386,803558,235230,234304,1,1,1,0.13767801725970327
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2014,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,9750,803558,235230,234304,0,0,0,0.04144879479658207
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2014,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,21155,803558,235230,234304,0,0,0,0.0899332568124814
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2014,OTHER,NA,NA,NA,1748,803558,235230,234304,0,0,0,0.00743102495430004
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,DK,DEMOCRATIC COALITION,DEMOKRATIKUS KOALICIO,469,51414,789489,367336,365551,0,0,0,0.1399645011651458
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,217104,789489,367336,365551,1,1,1,0.5910229326828843
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,22814,789489,367336,365551,1,1,1,0.06210662717512032
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,LMP,POLITICS CAN BE DIFFERENT,LEHET MAS A POLITIKA,1650,7086,789489,367336,365551,0,0,0,0.01929024108717904
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,MI HAZANK,NA,NA,NA,11383,789489,367336,365551,0,0,0,0.03098797830868741
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,MKKP,HUNGARIAN TWO-TAILED DOG PARTY,MAGYAR KETFARKU KUTYA PART,6129,7647,789489,367336,365551,0,0,0,0.02081745323082954
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,MOMENTUM,MOMENTUM MOVEMENT,MOMENTUM MOZGALOM,8249,28312,789489,367336,365551,0,0,0,0.0770738506435525
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,MSZP-PARBESZED,NA,NA,NA,18579,789489,367336,365551,0,0,0,0.05057767275736655
Hungary,HU,2,HU22,Nyugat-Dunántúl,EP,2019,OTHER,NA,NA,NA,1212,789489,367336,365551,0,0,0,0.0032994315830738
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2004,FIDESZ,FIDESZ  HUNGARIAN CIVIC ALLIANCE,FIDESZ - MAGYAR POLGARI SZOVETSEG,1691,141717,790050,289689,287829,1,0,0,0.4892039393970776
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2004,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,15245,790050,289689,287829,0,0,0,0.05262540172391772
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2004,MIEP,HUNGARIAN JUSTICE AND LIFE PARTY,MAGYAR IGAZSAG ES ELET PARTJA,1597,4939,790050,289689,287829,1,1,1,0.01704931840698128
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2004,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,101100,790050,289689,287829,0,0,0,0.3489949566604186
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2004,MUNKASPART,HUNGARIAN COMMUNIST WORKERS' PARTY,MAGYAR KOMMUNISTA MUNKASPART,859,5011,790050,289689,287829,0,0,1,0.01729786080935071
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2004,OTHER,NA,NA,NA,2459,790050,289689,287829,0,0,0,0.00848841343647843
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2004,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,17358,790050,289689,287829,0,0,0,0.05991943083789857
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2009,FIDESZ-KDNP,ALLIANCE OF HUNGARIAN SOLIDARITY,FIDESZ - HUNGARIAN CIVIC ALLIANCE -- CHRISTIAN DEMOCRATIC PEOPLE'S PARTY,6366,160720,780843,258999,256851,1,0,0,0.6205429364592141
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2009,JOBBIK,MOVEMENT FOR A BETTER HUNGARY,JOBBIK MAGYARORSZAGERT MOZGALOM,42,28342,780843,258999,256851,1,1,1,0.10942899393433952
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2009,LMP-HP,NA,NA,NA,5037,780843,258999,256851,0,0,0,0.01944795153649241
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2009,MDF,HUNGARIAN DEMOCRATIC FORUM,MAGYAR DEMOKRATA FORUM,1697,12281,780843,258999,256851,0,0,0,0.04741717149487064
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2009,MSZP,HUNGARIAN SOCIALIST PARTY,MAGYAR SZOCIALISTA PART,1408,43399,780843,258999,256851,0,0,0,0.1675643535303225
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2009,OTHER,NA,NA,NA,3417,780843,258999,256851,0,0,0,0.0131931011316646
Hungary,HU,2,HU23,Dél-Dunántúl,EP,2009,SZDSZ,ALLIANCE OF FREE DEMOCRATS,SZABAD DEMOKRATAK SZOVETSEGE,910,3655,780843,258999,256851,0,0,0,0.01411202359854671
