"REG_ID","Regions","IND","Indicator","MEAS","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IL05","Tel Aviv District","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.203,,
"IL06","Southern District","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.242,,
"ITA","Italy","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.369,,
"ITC1","Piedmont","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.333,,
"ITC2","Aosta Valley","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.289,,
"ITC3","Liguria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.384,,
"ITC4","Lombardy","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.273,,
"ITF1","Abruzzo","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.365,,
"ITF2","Molise","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.479,,
"ITF3","Campania","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.498,,
"ITF4","Apulia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.441,,
"ITF5","Basilicata ","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.385,,
"ITF6","Calabria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.487,,
"ITG1","Sicily","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.529,,
"ITG2","Sardinia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.436,,
"ITH1","Province of Bolzano-Bozen","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.156,,
"ITH2","Province of Trento","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.248,,
"ITH3","Veneto","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.269,,
"ITH4","Friuli-Venezia Giulia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.277,,
"ITH5","Emilia–Romagna","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.27,,
"ITI1","Tuscany","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.304,,
"ITI2","Umbria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.346,,
"ITI3","Marche","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.307,,
"ITI4","Lazio","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.312,,
"MEX","Mexico","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.292,,
"ME01","Aguascalientes","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.179,,
"ME02","Baja California Norte","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.098,,
"ME03","Baja California Sur","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.143,,
"ME04","Campeche","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.269,,
"ME05","Coahuila","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.164,,
"ME06","Colima","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.161,,
"ME07","Chiapas","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.594,,
"ME08","Chihuahua","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.231,,
"ME09","Federal District (MX)","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.1,,
"ME10","Durango","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.281,,
"ME11","Guanajuato","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.256,,
"ME12","Guerrero","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.459,,
"ME13","Hidalgo","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.339,,
"ME14","Jalisco","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.168,,
"ME15","Mexico","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.225,,
"ME16","Michoacan","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.348,,
"ME17","Morelos","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.297,,
"ME18","Nayarit","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.271,,
"ME19","Nuevo Leon","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.093,,
"ME20","Oaxaca","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.518,,
"ME21","Puebla","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.402,,
"ME22","Queretaro","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.185,,
"ME23","Quintana Roo","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.171,,
"ME24","San Luis Potosi","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.348,,
"ME25","Sinaloa","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.226,,
"ME26","Sonora","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.158,,
"ME27","Tabasco","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.3,,
"ME28","Tamaulipas","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.219,,
"ME29","Tlaxcala","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.324,,
"ME30","Veracruz","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.396,,
"ME31","Yucatan","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.269,,
"ME32","Zacatecas","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2014","2014","RATIO","Ratio","0","Units",,,0.406,,
"POL","Poland","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.324,,
"PL1","Central region","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.28,,
"PL2","South region","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.302,,
"PL3","East region","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.345,,
"PL4","Northeast West region","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.297,,
"PL5","South-West region","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.322,,
"PL6","North region","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.369,,
"SVK","Slovak Republic","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.3,,
"SK01","Bratislava Region","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.264,,
"SK02","West Slovakia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.292,,
"SK03","Central Slovakia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.297,,
"SK04","East Slovakia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.305,,
"SVN","Slovenia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2010","2010","RATIO","Ratio","0","Units",,,0.306,,
"SI01","Eastern Slovenia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2010","2010","RATIO","Ratio","0","Units",,,0.322,,
"SI02","Western Slovenia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2010","2010","RATIO","Ratio","0","Units",,,0.28,,
"ESP","Spain","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.403,,
"ES11","Galicia","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.406,,
"ES12","Asturias","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.352,,
"ES13","Cantabria","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.385,,
"ES21","Basque Country","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.309,,
"ES22","Navarra","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.246,,
"ES23","La Rioja","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.324,,
"ES24","Aragon","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.312,,
"ES30","Madrid","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.265,,
"ES41","Castile and León","PVT6B","Poverty rate before taxes and transfers, Poverty line 60%","LO_CI","Lower bound of the 95% confidence interval","2013","2013","RATIO","Ratio","0","Units",,,0.384,,
