"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","LU00","Luxembourg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,71.3,,
"1","Country","MEX","Mexico","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,40.4,,
"2","Large regions (TL2)","ME02","Baja California","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,40.9,,
"2","Large regions (TL2)","ME03","Baja California Sur","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,46.6,,
"2","Large regions (TL2)","ME04","Campeche","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,42,,
"2","Large regions (TL2)","ME09","Mexico City","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2007","2007",,,"0","Units",,,44.1,,
"2","Large regions (TL2)","SE33","Upper Norrland","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2014","2014",,,"0","Units",,,47.9,,
"2","Large regions (TL2)","TR22","Southern Marmara - West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2015","2015",,,"0","Units",,,35.2,,
"2","Large regions (TL2)","TR31","Izmir","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2015","2015",,,"0","Units",,,35.8,,
"2","Large regions (TL2)","TR41","Eastern Marmara - South ","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2015","2015",,,"0","Units",,,35.4,,
"2","Large regions (TL2)","TR62","Mediterranean region - Middle","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2015","2015",,,"0","Units",,,33.2,,
"2","Large regions (TL2)","CR03","Central Pacific","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2010","2010",,,"0","Units",,,39.5,,
"2","Large regions (TL2)","CR04","Brunca","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2005","2005",,,"0","Units",,,36,,
"2","Large regions (TL2)","CR04","Brunca","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2010","2010",,,"0","Units",,,35,,
"2","Large regions (TL2)","BG31","North West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,37.9,,
"2","Large regions (TL2)","BG32","North Central","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2007","2007",,,"0","Units",,,47.7,,
"2","Large regions (TL2)","BG32","North Central","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,42.6,,
"2","Large regions (TL2)","BG34","South East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2014","2014",,,"0","Units",,,43.6,,
"2","Large regions (TL2)","EL41","North Aegean","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,36.9,,
"2","Large regions (TL2)","EL52","Central Macedonia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,41.4,,
"2","Large regions (TL2)","EL53","Western Macedonia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,38.5,,
"2","Large regions (TL2)","EL61","Thessaly","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,42.6,,
"2","Large regions (TL2)","EL62","Ionian Islands","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,44.2,,
"2","Large regions (TL2)","EL62","Ionian Islands","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2014","2014",,,"0","Units",,,43.8,,
"2","Large regions (TL2)","EL63","Western Greece","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2004","2004",,,"0","Units",,,37.4,,
"2","Large regions (TL2)","EL63","Western Greece","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,39.6,,
"2","Large regions (TL2)","EL64","Central Greece","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,41.8,,
"2","Large regions (TL2)","EL64","Central Greece","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,37.1,,
"1","Country","ROU","Romania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2010","2010",,,"0","Units",,,43.1,,
"1","Country","ROU","Romania","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,42.3,,
"2","Large regions (TL2)","RO22","South East","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,38.4,,
"2","Large regions (TL2)","SI04","Western Slovenia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2010","2010",,,"0","Units",,,52.3,,
"2","Large regions (TL2)","SI04","Western Slovenia","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2011","2011",,,"0","Units",,,51.1,,
"2","Large regions (TL2)","RO32","Bucharest - Ilfov","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,48.7,,
"2","Large regions (TL2)","RO32","Bucharest - Ilfov","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2013","2013",,,"0","Units",,,48.5,,
"2","Large regions (TL2)","RO42","West","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2015","2015",,,"0","Units",,,40.1,,
"1","Country","CAN","Canada","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2015","2015",,,"0","Units",,,49.8,,
"2","Large regions (TL2)","CA10","Newfoundland and Labrador","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2014","2014",,,"0","Units",,,45.1,,
"1","Country","DEU","Germany","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2014","2014",,,"0","Units",,,52.8,,
"2","Large regions (TL2)","ME13","Hidalgo","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,38.4,,
"2","Large regions (TL2)","ME14","Jalisco","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2006","2006",,,"0","Units",,,41.1,,
"2","Large regions (TL2)","ME15","Mexico","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2005","2005",,,"0","Units",,,38,,
"2","Large regions (TL2)","ME15","Mexico","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,39.5,,
"2","Large regions (TL2)","ME16","Michoacan","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,38.6,,
"2","Large regions (TL2)","ME18","Nayarit","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2005","2005",,,"0","Units",,,41.3,,
"2","Large regions (TL2)","ME20","Oaxaca","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2005","2005",,,"0","Units",,,39,,
"2","Large regions (TL2)","ME22","Queretaro","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2009","2009",,,"0","Units",,,36.5,,
"2","Large regions (TL2)","ME23","Quintana Roo","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2007","2007",,,"0","Units",,,48.3,,
"2","Large regions (TL2)","ME25","Sinaloa","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2005","2005",,,"0","Units",,,42.5,,
"2","Large regions (TL2)","ME28","Tamaulipas","SNA_2008","Last SNA classification (SNA 2008 or latest available)","LAB_UTIL","Labour utilisation (% Total Employment over Population)","RATES","Rates (reference series)","ALL","All regions","2008","2008",,,"0","Units",,,42.3,,
