"LOCATION","Country","REG_ID","Region","IND","Indicator","ISC11","Education ISCED level","GENDER","Gender","MEAS","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,4.124,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,4.78,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,4.608,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,4.55,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,4.938,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,4.894,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,4.607,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,4.853,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,5.885,,
"GRC","Greece","EL30","Attica","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,6.65,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2001","2001","PC","Percentage","0","Units",,,3.41,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2002","2002","PC","Percentage","0","Units",,,2.395,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2003","2003","PC","Percentage","0","Units",,,2.043,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2004","2004","PC","Percentage","0","Units",,,2.168,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,2.483,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,1.941,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,1.421,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,1.482,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,1.44,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,1.67,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,1.256,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,1.869,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,1.715,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,1.414,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,1.569,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,1.402,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,1.199,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,1.137,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,1.40601,,
"COL","Colombia","CO23","Córdoba (CO)","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,1.33087,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,9.6,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,8.2,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,7.9,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,7.2,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,7.1,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,7.2,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,7.6,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,7.3,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,7.1,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,6.2,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,5.7,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,7.1,,
"NZL","New Zealand","NZ015","Gisborne","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,8.5,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2005","2005","PC","Percentage","0","Units",,,11.748,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2006","2006","PC","Percentage","0","Units",,,12.394,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2007","2007","PC","Percentage","0","Units",,,11.777,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2008","2008","PC","Percentage","0","Units",,,11.237,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2009","2009","PC","Percentage","0","Units",,,10.903,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2010","2010","PC","Percentage","0","Units",,,12.026,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,12.941,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,12.571,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2013","2013","PC","Percentage","0","Units",,,12.53,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2014","2014","PC","Percentage","0","Units",,,11.073,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2015","2015","PC","Percentage","0","Units",,,11.158,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,11.377,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,12.119,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2018","2018","PC","Percentage","0","Units",,,12.066,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2019","2019","PC","Percentage","0","Units",,,9.7313,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2020","2020","PC","Percentage","0","Units",,,10.8905,,
"ESP","Spain","ES24","Aragon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2021","2021","PC","Percentage","0","Units",,,15.3039,,
"PRT","Portugal","PT17","Metropolitan area of Lisbon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2011","2011","PC","Percentage","0","Units",,,12.7,,
"PRT","Portugal","PT17","Metropolitan area of Lisbon","PIAAC_AL_FNFAET12_Y25T64","Participation in formal and/or non-formal training (25 to 64 year-olds population)","T","All ISCED levels","T","Total","VALUE","Value","2012","2012","PC","Percentage","0","Units",,,12.4,,
