"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","CL12","Magallanes and Chilean Antarctica","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,6.66,,
"2","Large regions (TL2)","CL12","Magallanes and Chilean Antarctica","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,6.74,,
"2","Large regions (TL2)","CL12","Magallanes and Chilean Antarctica","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,6.74,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,33.32,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,30.85,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,24.47,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2011","2011",,,"0","Units",,,26.49,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2014","2014",,,"0","Units",,,26.87,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2015","2015",,,"0","Units",,,28.23,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2016","2016",,,"0","Units",,,28.69,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,27.46,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,27.05,,
"2","Large regions (TL2)","CL13","Santiago Metropolitan Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,26.2,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,38.72,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,36.57,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,29.32,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2011","2011",,,"0","Units",,,33.59,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2014","2014",,,"0","Units",,,31.98,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2015","2015",,,"0","Units",,,33.41,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2016","2016",,,"0","Units",,,32.79,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,30.74,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,31.07,,
"2","Large regions (TL2)","CL14","Los Ríos","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,31.71,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,20.31,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,16.87,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,14.31,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2011","2011",,,"0","Units",,,14.05,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2014","2014",,,"0","Units",,,14.36,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2015","2015",,,"0","Units",,,14.55,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2016","2016",,,"0","Units",,,14.05,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,14.18,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,14.49,,
"2","Large regions (TL2)","CL15","Arica y Parinacota","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,14.58,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,20.7,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,22.56,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,20.95,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2011","2011",,,"0","Units",,,21.24,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2014","2014",,,"0","Units",,,18.56,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2015","2015",,,"0","Units",,,18,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2016","2016",,,"0","Units",,,17.18,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,17.14,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,17.56,,
"1","Country","CZE","Czech Republic","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,14.42,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,19.85,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,21.44,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,19.89,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2011","2011",,,"0","Units",,,20.4,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2014","2014",,,"0","Units",,,18.17,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2015","2015",,,"0","Units",,,17.51,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2016","2016",,,"0","Units",,,16.81,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,16.6,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,16.84,,
"2","Large regions (TL2)","CZ01","Prague","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,13.85,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,18.52,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,19.88,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,17.83,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2011","2011",,,"0","Units",,,18.87,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2014","2014",,,"0","Units",,,16.78,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2015","2015",,,"0","Units",,,16.2,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2016","2016",,,"0","Units",,,15.57,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,15.36,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,15.68,,
"2","Large regions (TL2)","CZ02","Central Bohemian Region","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,12.79,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,16.39,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,17.54,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,16.49,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2011","2011",,,"0","Units",,,16.98,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2014","2014",,,"0","Units",,,14.95,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2015","2015",,,"0","Units",,,14.54,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2016","2016",,,"0","Units",,,14,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2017","2017",,,"0","Units",,,13.64,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2018","2018",,,"0","Units",,,14.11,,
"2","Large regions (TL2)","CZ03","Southwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2019","2019",,,"0","Units",,,11.23,,
"2","Large regions (TL2)","CZ04","Northwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2000","2000",,,"0","Units",,,18.02,,
"2","Large regions (TL2)","CZ04","Northwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2005","2005",,,"0","Units",,,19.09,,
"2","Large regions (TL2)","CZ04","Northwest","AIR_POL","Air Pollution in PM2.5 (average level in µg/m³ experienced by the population)","ALL","All regions","2010","2010",,,"0","Units",,,18.7,,
